"date","traffic_source","campaign_name","device_category","country","city","sessions","product_views","add_to_cart","begin_checkout","purchases","revenue","conversion_rate","aov","meta_spend","meta_reach","meta_impressions","meta_link_clicks","meta_add_to_cart","meta_checkouts","meta_purchases","meta_conversion_value"
"2025-07-29","Email/SMS","","desktop","India","Delhi",10,33,0,0,1,2838.52,0.1,2838.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-29","Email/SMS","","tablet","India","Bengaluru",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Meta","KS_Jul25_Camp_43","mobile","India","Bengaluru",118,353,8,4,5,15685.96,0.0424,3137.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Meta","KS_Jul25_Camp_43","desktop","India","Bengaluru",27,113,2,0,3,9210.04,0.1111,3070.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Meta","KS_Jul25_Camp_43","tablet","India","Jaipur",4,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Google","","mobile","India","Pune",24,95,1,0,1,3582.19,0.0417,3582.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Google","","desktop","India","Ahmedabad",16,46,0,0,2,6127.81,0.125,3063.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Google","","tablet","India","Mumbai",3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Influencer","","mobile","India","Pune",47,202,3,1,6,18568.0,0.1277,3094.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Influencer","","desktop","India","Ahmedabad",13,30,0,0,1,3054.0,0.0769,3054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Influencer","","tablet","India","Surat",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Organic Instagram","","mobile","India","Hyderabad",15,71,0,0,2,5960.99,0.1333,2980.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Organic Instagram","","desktop","India","Surat",5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Organic Instagram","","tablet","India","Ahmedabad",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Email/SMS","","mobile","India","Surat",12,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Email/SMS","","desktop","India","Surat",8,40,0,0,1,2682.0,0.125,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-30","Email/SMS","","tablet","India","Mumbai",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Meta","KS_Jul25_Camp_43","mobile","India","Mumbai",92,184,8,2,10,31697.99,0.1087,3169.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Meta","KS_Jul25_Camp_43","desktop","India","Lucknow",28,92,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Meta","KS_Jul25_Camp_43","tablet","India","Lucknow",7,22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Google","","mobile","India","Indore",39,97,2,1,2,6738.69,0.0513,3369.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Google","","desktop","India","Hyderabad",15,56,0,0,1,3095.31,0.0667,3095.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Google","","tablet","India","Pune",4,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Influencer","","mobile","India","Bengaluru",37,178,2,1,3,9564.99,0.0811,3188.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Influencer","","desktop","India","Mumbai",12,45,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Influencer","","tablet","India","Ahmedabad",3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Organic Instagram","","mobile","India","Ahmedabad",22,82,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Organic Instagram","","desktop","India","Hyderabad",5,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Organic Instagram","","tablet","India","Jaipur",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Email/SMS","","mobile","India","Bengaluru",18,67,0,0,1,2937.99,0.0556,2937.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Email/SMS","","desktop","India","Indore",2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-07-31","Email/SMS","","tablet","India","Mumbai",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Meta","KS_AlwaysOn","mobile","India","Hyderabad",118,364,9,4,9,28967.04,0.0763,3218.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Meta","KS_AlwaysOn","desktop","India","Pune",42,120,2,0,2,5126.95,0.0476,2563.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Meta","KS_AlwaysOn","tablet","India","Lucknow",7,17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Google","","mobile","India","Ahmedabad",58,187,4,2,4,13590.55,0.069,3397.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Google","","desktop","India","Lucknow",12,38,0,0,1,3461.44,0.0833,3461.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Google","","tablet","India","Jaipur",3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Influencer","","mobile","India","Bengaluru",57,263,4,2,2,6527.0,0.0351,3263.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Influencer","","desktop","India","Mumbai",14,45,0,0,1,3064.99,0.0714,3064.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Influencer","","tablet","India","Delhi",7,18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Organic Instagram","","mobile","India","Hyderabad",21,62,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Organic Instagram","","desktop","India","Indore",7,25,0,0,2,6755.99,0.2857,3378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Organic Instagram","","tablet","India","Indore",3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Email/SMS","","mobile","India","Ahmedabad",22,84,0,0,1,3069.99,0.0455,3069.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Email/SMS","","desktop","India","Mumbai",9,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-01","Email/SMS","","tablet","India","Jaipur",3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Meta","KS_AlwaysOn","mobile","India","Ahmedabad",117,381,9,4,10,31764.99,0.0855,3176.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Meta","KS_AlwaysOn","desktop","India","Surat",52,144,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Meta","KS_AlwaysOn","tablet","India","Jaipur",11,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Google","","mobile","India","Bengaluru",51,200,3,2,2,6298.39,0.0392,3149.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Google","","desktop","India","Surat",17,45,1,0,2,6730.61,0.1176,3365.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Google","","tablet","India","Indore",5,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Influencer","","mobile","India","Delhi",35,90,2,1,3,9743.66,0.0857,3247.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Influencer","","desktop","India","Surat",31,97,2,0,4,13324.75,0.129,3331.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Influencer","","tablet","India","Jaipur",4,12,0,0,2,6284.58,0.5,3142.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Organic Instagram","","mobile","India","Ahmedabad",17,53,1,0,2,5840.56,0.1176,2920.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Organic Instagram","","desktop","India","Bengaluru",11,39,0,0,3,8760.43,0.2727,2920.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Organic Instagram","","tablet","India","Ahmedabad",1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Email/SMS","","mobile","India","Pune",18,71,1,0,1,3093.54,0.0556,3093.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Email/SMS","","desktop","India","Bengaluru",16,48,1,0,1,3729.46,0.0625,3729.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-02","Email/SMS","","tablet","India","Mumbai",2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Meta","KS_AlwaysOn","mobile","India","Lucknow",117,347,8,4,5,15679.11,0.0427,3135.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Meta","KS_AlwaysOn","desktop","India","Mumbai",52,120,4,1,3,8659.89,0.0577,2886.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Meta","KS_AlwaysOn","tablet","India","Hyderabad",9,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Google","","mobile","India","Ahmedabad",39,107,1,0,4,12059.18,0.1026,3014.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Google","","desktop","India","Hyderabad",21,67,1,0,1,3984.82,0.0476,3984.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Google","","tablet","India","Hyderabad",5,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Influencer","","mobile","India","Lucknow",59,225,3,1,2,5542.86,0.0339,2771.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Influencer","","desktop","India","Surat",19,85,1,0,2,6314.13,0.1053,3157.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Influencer","","tablet","India","Jaipur",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Organic Instagram","","mobile","India","Pune",20,75,1,0,3,9054.61,0.15,3018.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Organic Instagram","","desktop","India","Lucknow",9,36,0,0,2,6096.39,0.2222,3048.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Organic Instagram","","tablet","India","Indore",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Email/SMS","","mobile","India","Lucknow",21,58,1,0,1,3136.99,0.0476,3136.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Email/SMS","","desktop","India","Ahmedabad",9,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-03","Email/SMS","","tablet","India","Jaipur",2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Meta","KS_AlwaysOn","mobile","India","Bengaluru",148,508,14,9,2,6473.99,0.0135,3237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Meta","KS_AlwaysOn","desktop","India","Jaipur",37,102,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Meta","KS_AlwaysOn","tablet","India","Jaipur",8,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Google","","mobile","India","Pune",44,174,3,2,4,12239.56,0.0909,3059.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Google","","desktop","India","Lucknow",14,41,1,0,1,3617.44,0.0714,3617.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Google","","tablet","India","Surat",2,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Influencer","","mobile","India","Surat",41,125,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Influencer","","desktop","India","Jaipur",15,45,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Influencer","","tablet","India","Surat",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Organic Instagram","","mobile","India","Surat",11,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Organic Instagram","","desktop","India","Delhi",10,39,0,0,2,4970.0,0.2,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Organic Instagram","","tablet","India","Pune",2,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Email/SMS","","mobile","India","Lucknow",17,69,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Email/SMS","","desktop","India","Hyderabad",9,34,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-04","Email/SMS","","tablet","India","Pune",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Meta","KS_AlwaysOn","mobile","India","Pune",118,443,11,5,2,6012.54,0.0169,3006.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Meta","KS_AlwaysOn","desktop","India","Mumbai",43,158,3,1,2,6773.45,0.0465,3386.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Meta","KS_AlwaysOn","tablet","India","Ahmedabad",10,29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Google","","mobile","India","Indore",51,202,4,2,4,13550.66,0.0784,3387.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Google","","desktop","India","Pune",14,54,1,0,1,3468.68,0.0714,3468.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Google","","tablet","India","Bengaluru",4,15,0,0,1,2645.67,0.25,2645.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Influencer","","mobile","India","Mumbai",36,114,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Influencer","","desktop","India","Surat",20,79,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Influencer","","tablet","India","Ahmedabad",8,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Organic Instagram","","mobile","India","Mumbai",17,78,1,0,4,13553.99,0.2353,3388.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Organic Instagram","","desktop","India","Indore",6,27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Organic Instagram","","tablet","India","Ahmedabad",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Email/SMS","","mobile","India","Indore",24,75,1,0,1,2788.99,0.0417,2788.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Email/SMS","","desktop","India","Bengaluru",8,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-05","Email/SMS","","tablet","India","Indore",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Meta","KS_AlwaysOn","mobile","India","Hyderabad",114,318,9,3,11,33404.24,0.0965,3036.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Meta","KS_AlwaysOn","desktop","India","Mumbai",51,235,3,1,1,3107.75,0.0196,3107.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Meta","KS_AlwaysOn","tablet","India","Lucknow",4,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Google","","mobile","India","Bengaluru",49,196,5,3,3,8590.99,0.0612,2863.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Google","","desktop","India","Lucknow",11,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Google","","tablet","India","Surat",2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Influencer","","mobile","India","Delhi",50,131,4,1,2,6116.77,0.04,3058.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Influencer","","desktop","India","Ahmedabad",19,42,1,0,1,2722.23,0.0526,2722.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Influencer","","tablet","India","Bengaluru",3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Organic Instagram","","mobile","India","Pune",23,111,1,0,4,12130.12,0.1739,3032.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Organic Instagram","","desktop","India","Delhi",8,28,0,0,2,6441.88,0.25,3220.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Organic Instagram","","tablet","India","Bengaluru",2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Email/SMS","","mobile","India","Delhi",15,53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Email/SMS","","desktop","India","Lucknow",7,28,0,0,1,3633.99,0.1429,3633.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-06","Email/SMS","","tablet","India","Hyderabad",3,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Meta","KS_AlwaysOn","mobile","India","Jaipur",120,553,8,3,9,30667.06,0.075,3407.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Meta","KS_AlwaysOn","desktop","India","Hyderabad",40,112,2,0,1,2838.93,0.025,2838.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Meta","KS_AlwaysOn","tablet","India","Hyderabad",6,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Google","","mobile","India","Ahmedabad",47,135,3,1,6,19133.75,0.1277,3188.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Google","","desktop","India","Surat",15,63,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Google","","tablet","India","Hyderabad",6,12,0,0,1,3507.25,0.1667,3507.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Influencer","","mobile","India","Delhi",42,150,4,2,1,3072.99,0.0238,3072.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Influencer","","desktop","India","Bengaluru",17,59,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Influencer","","tablet","India","Jaipur",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Organic Instagram","","mobile","India","Mumbai",21,64,0,0,1,2802.99,0.0476,2802.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Organic Instagram","","desktop","India","Indore",13,38,0,0,2,6258.01,0.1538,3129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Organic Instagram","","tablet","India","Hyderabad",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Email/SMS","","mobile","India","Surat",22,65,1,0,1,3124.87,0.0455,3124.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Email/SMS","","desktop","India","Bengaluru",5,16,0,0,1,3349.13,0.2,3349.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-07","Email/SMS","","tablet","India","Surat",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Meta","KS_AlwaysOn","mobile","India","Surat",123,341,8,5,6,19960.54,0.0488,3326.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Meta","KS_AlwaysOn","desktop","India","Surat",51,164,3,1,4,10639.76,0.0784,2659.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Meta","KS_AlwaysOn","tablet","India","Bengaluru",11,46,0,0,1,3079.7,0.0909,3079.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Google","","mobile","India","Bengaluru",44,178,4,2,1,3433.02,0.0227,3433.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Google","","desktop","India","Jaipur",21,51,1,0,3,9951.0,0.1429,3317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Google","","tablet","India","Hyderabad",9,37,0,0,1,2995.98,0.1111,2995.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Influencer","","mobile","India","Mumbai",50,167,3,1,3,8038.32,0.06,2679.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Influencer","","desktop","India","Surat",20,64,2,0,3,9354.67,0.15,3118.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Influencer","","tablet","India","Jaipur",2,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Organic Instagram","","mobile","India","Indore",25,79,2,0,2,5934.19,0.08,2967.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Organic Instagram","","desktop","India","Pune",8,36,0,0,2,6009.8,0.25,3004.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Organic Instagram","","tablet","India","Jaipur",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Email/SMS","","mobile","India","Mumbai",17,67,0,0,2,7161.99,0.1176,3581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Email/SMS","","desktop","India","Delhi",6,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-08","Email/SMS","","tablet","India","Indore",1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Meta","KS_AlwaysOn","mobile","India","Jaipur",145,579,9,4,8,26641.73,0.0552,3330.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Meta","KS_AlwaysOn","desktop","India","Surat",38,127,1,0,2,5364.27,0.0526,2682.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Meta","KS_AlwaysOn","tablet","India","Jaipur",11,38,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Google","","mobile","India","Hyderabad",33,129,1,0,2,6664.09,0.0606,3332.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Google","","desktop","India","Ahmedabad",16,42,1,0,1,2952.9,0.0625,2952.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Google","","tablet","India","Lucknow",4,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Influencer","","mobile","India","Delhi",45,155,3,1,2,6587.9,0.0444,3293.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Influencer","","desktop","India","Bengaluru",15,48,1,0,1,3080.1,0.0667,3080.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Influencer","","tablet","India","Jaipur",1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Organic Instagram","","mobile","India","Ahmedabad",23,73,1,0,5,17511.48,0.2174,3502.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Organic Instagram","","desktop","India","Hyderabad",5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Organic Instagram","","tablet","India","Hyderabad",1,3,0,0,1,3450.52,1.0,3450.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"2025-08-09","Email/SMS","","mobile","India","Jaipur",14,63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
